episode,step,return
616,70,49.93637
617,999,-23.131616
618,192,41.479785
619,77,47.260535
620,75,49.701366
621,83,50.151866
622,147,47.085219
623,156,47.337268
624,170,47.099233
625,75,50.871107
626,72,50.462916
627,140,46.119491
628,77,47.18772
629,70,47.914188
630,76,49.791482
631,999,-22.549251
632,157,43.267691
633,999,-24.286595
634,67,49.21781
635,75,49.59129
636,83,49.968775
637,65,48.096923
638,84,50.591518
639,118,50.361326
640,81,47.826224
641,91,48.676845
642,91,49.834302
643,69,45.598248
644,82,48.278015
645,67,49.624863
646,121,49.459805
647,70,49.607298
648,83,50.63574
649,125,48.72827
650,64,46.831578
651,71,50.497173
652,106,48.770031
653,125,45.490087
654,69,48.785549
655,104,47.507485
656,97,46.939193
657,81,48.693673
658,261,42.053915
659,74,49.019482
660,103,47.061264
661,70,51.114926
662,72,50.113447
663,87,45.585115
664,999,-26.305496
665,72,49.706554
666,140,47.812306
667,69,49.749673
668,74,49.718302
669,92,48.950622
670,69,50.286276
671,105,48.339768
672,82,49.716432
673,87,46.373178
674,115,49.063519
675,97,46.457127
676,73,50.077752
677,79,46.023209
678,96,45.187181
679,92,48.871628
680,78,49.516956
681,81,49.358037
682,999,-24.493398
683,113,47.595088
684,70,48.732393
685,76,50.091663
686,77,48.662811
687,71,49.25512
688,483,25.175412
689,95,47.370756
690,109,48.703462
691,147,46.265262
692,74,47.288382
693,92,48.735025
694,163,43.316388
695,77,49.157378
696,63,49.22735
697,67,50.859273
698,78,51.990637
699,88,48.947839
700,87,49.670064
701,73,51.643796
702,86,48.730518
703,184,45.493823
704,79,49.476547
705,142,44.048464
706,124,43.994108
707,90,47.768259
708,102,47.502512
709,78,48.47651
710,81,48.646527
711,73,50.78583
712,108,44.736341
713,96,49.905085
714,117,44.219688
715,195,42.772423
716,73,47.62351
717,129,47.937389
718,99,48.801729
719,72,50.879704
720,97,48.536379
721,203,39.897739
722,80,52.177122
723,89,46.885474
724,88,48.903977
725,102,50.135987
726,81,47.451819
727,81,47.765108
728,78,47.191185
729,999,-27.299655
730,115,50.326898
731,79,48.378288
732,131,47.227274
733,78,48.967275
734,87,48.548169
735,104,47.993592
736,92,51.494183
737,99,45.997695
738,86,48.546773
739,74,52.409432
740,82,51.485403
741,81,50.567412
742,83,47.704912
743,83,49.309945
744,97,50.879241
745,999,-24.825008
746,209,44.278689
747,156,48.166061
748,104,46.618123
749,82,49.094607
750,117,50.186056
751,131,48.045116
752,100,51.369949
753,83,46.242267
754,84,50.002344
755,120,48.23391
756,103,47.853586
757,115,49.610362
758,83,48.370892
759,150,44.718785
760,85,48.209544
761,191,46.383406
762,76,50.080741
763,86,49.902638
764,92,49.04302
765,114,50.570727
766,107,49.908542
767,90,42.405023
768,84,48.899455
769,154,47.602804
770,999,-22.964783
771,163,45.663802
772,88,49.708002
773,88,46.337625
774,83,49.412437
775,76,45.742751
776,87,50.3472
777,75,51.199281
778,89,47.739899
779,999,-31.31663
780,95,50.483208
781,75,49.090033
782,89,49.777272
783,103,48.287139
784,119,43.723277
785,100,49.401967
786,96,49.678522
787,129,47.954497
788,69,47.671242
789,999,-29.071979
