episode,step,return
176,168,36.991829
177,323,38.3237
178,141,37.02107
179,549,28.11655
180,224,41.127257
181,75,29.954869
182,553,31.657597
183,225,32.55681
184,47,37.388044
185,66,31.824836
186,486,34.992369
187,560,-222.035575
188,32,34.845615
189,54,38.481885
190,252,38.528974
191,236,33.37921
192,128,38.848316
193,569,41.077057
194,499,29.400354
195,53,36.672766
196,74,31.307709
197,139,35.994929
198,110,44.294932
199,205,37.174695
200,246,30.123286
201,65,43.972047
202,209,31.554669
203,472,35.801655
204,149,41.368768
205,220,37.987483
206,587,30.679251
207,138,34.637722
208,325,37.64834
209,491,39.025706
210,436,42.462309
211,347,34.721769
212,440,43.857041
213,340,34.90291
214,71,41.312736
215,269,37.548167
216,601,28.119794
217,145,43.395583
218,217,35.253112
219,196,33.476244
220,150,33.053523
221,147,39.083269
222,175,38.082012
223,126,39.126009
224,179,36.846642
225,496,42.422318
226,373,37.04742
227,231,35.947169
228,618,34.376754
229,431,39.633743
230,175,35.988884
231,157,41.678826
232,212,38.583139
233,195,44.894299
234,439,40.130034
235,331,37.728052
236,168,39.374783
237,506,34.88465
238,110,38.065612
239,258,31.344774
240,77,35.606037
241,168,38.012241
242,171,42.029123
243,292,43.270281
244,640,29.679001
245,142,38.598606
246,309,34.850624
247,160,41.657847
248,572,39.097793
249,401,43.405525
250,165,39.370903
251,90,36.501797
252,651,37.57711
253,84,32.260271
254,272,42.310811
255,92,38.372967
256,78,34.18277
257,355,38.561149
258,136,38.260892
259,130,39.980063
260,663,33.854964
261,410,26.756771
262,477,42.520224
263,75,36.90926
264,195,37.576172
265,252,37.36028
266,451,34.002361
267,68,33.438592
268,101,27.688129
269,98,41.125776
270,347,36.85497
271,427,35.258424
272,346,33.981782
273,72,39.164701
274,78,43.102024
275,299,34.427221
276,84,30.526385
277,224,34.485956
278,260,29.671857
279,689,38.246476
280,66,36.743596
281,310,30.461751
282,693,29.269237
283,695,38.786151
284,218,39.271442
285,28,31.113428
286,87,33.002609
287,228,36.424661
288,591,-851.166128
289,437,40.320375
290,705,34.791189
291,706,38.37114
292,496,0.94893
293,61,36.390764
294,710,28.984857
295,712,-266.675366
296,128,39.851679
297,633,34.668757
298,716,34.9061
299,226,43.599818
300,278,38.019571
301,70,36.020792
302,550,35.207617
303,630,38.000364
304,724,36.436567
305,59,41.634209
306,402,37.34993
307,335,34.584654
308,134,34.953349
309,731,33.874924
310,733,28.581298
311,558,37.457349
312,109,35.261022
313,737,33.216893
314,298,39.116193
315,70,34.992302
316,741,17.056169
317,103,35.557158
318,277,37.049134
319,108,34.484129
320,120,38.387053
321,83,38.219953
322,183,38.37617
323,36,36.080246
324,114,37.596358
325,524,41.699606
326,302,34.225377
327,128,32.888728
328,295,36.146035
329,591,38.18264
330,103,34.79659
331,550,36.534352
332,97,38.175129
333,188,36.619929
334,101,38.323136
335,206,37.906134
336,68,39.536767
337,383,35.80475
338,511,33.893155
339,715,33.052637
340,690,36.801027
341,317,38.105827
342,132,41.187166
343,779,26.963339
344,151,41.180721
345,782,-1465.269437
346,783,30.646576
347,784,-110.263271
348,786,31.906291
349,787,37.327538
350,789,32.103528
351,790,28.471084
352,249,40.392355
353,793,-245.25328
354,794,30.443303
355,796,32.995338
356,797,22.219071
357,798,10.859099
358,800,25.160694
359,801,14.715687
360,803,-180.876708
