episode,step,return
161,395,-7.861808
162,396,-17.800859
163,396,-11.300642
164,397,-13.874073
165,398,-8.054372
166,398,-4.575341
167,399,-3.697322
168,399,-16.348861
169,400,-5.574228
170,401,-8.879274
171,401,-6.419756
172,402,-6.287092
173,402,-7.553589
174,403,-8.291021
175,404,-7.520157
176,404,-5.556586
177,405,-7.852728
178,405,-20.30107
179,406,-7.195322
180,407,-6.906392
181,407,-7.782589
182,408,-6.259183
183,408,-5.202586
184,409,-7.392026
185,410,-7.800305
186,410,-8.370312
187,411,-10.896173
188,411,-5.134948
189,412,-9.443185
190,413,-5.443184
191,413,-3.322409
192,414,-4.314885
193,414,-3.226512
194,415,-5.113136
195,416,-3.139468
196,416,-4.384652
197,417,-2.698557
198,417,-3.784867
199,418,-5.103318
200,419,-10.079051
201,419,-4.549343
202,420,-5.863396
203,420,-20.556104
204,187,30.840615
205,422,-7.411694
206,422,-3.048871
207,423,-4.716489
208,423,-10.687303
209,424,-3.44555
210,425,-2.640634
211,425,-3.58146
212,170,33.498718
213,426,-7.097104
214,427,-4.810176
215,428,-4.310199
216,428,-3.250836
217,276,22.851675
218,429,-4.645694
219,430,-6.000882
220,217,29.658894
221,423,12.121889
222,432,-9.07702
223,432,-0.442405
224,433,-6.984464
225,70,40.751492
226,99,36.615835
227,73,36.967472
228,435,-4.85622
229,91,36.380457
230,437,-2.925492
231,357,17.06175
232,310,20.716642
233,438,-4.914855
234,100,39.059509
235,119,36.085513
236,440,-1.134225
237,441,-4.26626
238,441,-14.745939
239,34,39.456846
484,68,41.959283
485,55,42.759257
486,66,43.69732
487,85,43.561521
488,75,42.763917
489,193,35.09578
490,101,40.980325
491,86,41.89445
492,39,44.937352
493,58,45.094506
494,58,43.513837
495,94,41.847827
496,63,43.01549
497,182,35.545317
498,65,43.398504
499,54,46.163116
500,62,42.896383
501,297,29.596562
502,43,45.922171
503,93,41.782498
504,55,46.112408
505,58,41.755958
506,176,37.151792
507,418,19.181618
508,63,43.665217
509,92,41.817045
510,47,45.676964
511,57,45.60965
512,71,43.577142
513,127,38.027213
514,599,-7.514068
515,58,44.947482
516,599,-5.433408
517,60,43.679099
518,48,45.420288
519,68,46.358624
520,60,45.646964
521,42,41.993206
522,224,29.654759
523,92,41.351988
524,59,45.725155
525,71,41.860266
526,51,45.862196
527,43,45.107255
528,75,45.557204
529,69,45.659278
530,60,45.340202
531,96,44.00081
532,83,44.10247
533,38,46.38886
534,64,44.17583
535,54,43.925997
536,108,41.506247
537,69,41.181622
538,64,43.34031
539,55,47.503536
540,111,39.105426
541,48,44.8394
542,162,36.350432
543,47,45.579439
544,65,43.452452
545,69,42.813842
546,72,46.251436
547,58,46.427623
548,43,44.932324
549,71,43.630491
550,54,46.911182
551,52,45.881921
552,144,37.698294
553,58,42.638551
554,136,43.012759
555,61,44.294995
556,58,46.075268
557,88,39.362917
558,149,38.932912
559,54,45.340621
560,51,44.105722
561,74,44.539053
562,53,44.853052
563,115,39.932633
564,86,43.724661
565,77,42.741605
566,136,38.736286
567,55,46.546934
568,65,42.119165
569,50,46.365691
570,46,44.860196
571,59,43.664703
572,60,43.695585
573,69,45.094546
574,57,43.139651
575,49,45.068081
576,57,46.854471
577,172,36.602493
578,80,44.318491
579,65,46.633181
580,185,38.532288
581,94,44.252058
582,53,46.286138
583,63,42.57271
584,64,45.099668
585,64,45.955089
586,55,44.379936
587,105,42.648984
588,79,44.540122
589,76,45.358922
590,67,45.552048
591,56,42.892333
592,60,46.136241
593,54,45.509988
594,43,46.601544
595,62,44.342377
596,48,47.080143
597,82,43.429392
598,62,46.109894
599,114,44.151645
600,87,43.783522
601,68,44.752615
602,58,41.913156
603,564,11.588861
604,57,44.405182
605,52,46.592236
606,67,44.816083
607,54,44.825334
608,89,44.962197
609,51,45.610423
610,51,47.174005
611,83,44.471992
612,59,43.828414
613,102,42.716811
614,55,46.124609
615,50,45.422436
616,124,42.548889
617,48,41.331925
618,64,46.469055
619,138,39.097579
620,74,40.218399
621,66,45.582681
622,80,44.714937
623,65,44.577604
624,57,46.507879
625,56,45.965948
626,56,46.21742
627,78,47.263966
628,67,45.540432
629,50,46.854387
630,599,11.014174
631,55,48.604011
632,46,45.246292
633,60,45.806937
634,48,46.090905
635,54,45.608746
636,53,44.400633
637,70,46.125512
638,88,42.311273
639,58,45.552532
640,76,42.084439
641,77,41.691956
642,50,45.37342
643,131,40.574705
644,46,42.901538
645,56,45.780637
646,57,44.742073
647,74,42.686589
648,165,40.693098
649,122,39.976756
650,595,9.614442
651,55,45.563145
652,82,46.00888
653,65,48.076341
654,49,47.00759
655,59,47.194601
656,50,43.957781
657,139,41.826056
658,76,45.452649
659,42,45.252456
660,53,48.757154
661,125,41.361877
662,69,45.243211
663,61,46.795336
664,133,39.796383
665,52,47.8576
666,65,45.592252
667,57,45.991635
668,54,46.375986
669,50,45.123576
670,62,46.814365
671,57,44.500643
672,52,47.907304
673,81,43.408556
674,63,46.134054
675,62,45.472756
676,46,46.063966
677,52,48.015138
678,100,43.82643
679,94,45.327618
680,58,43.281087
681,66,46.015092
682,151,40.836942
683,44,45.539101
684,53,46.664013
685,61,47.344544
686,61,46.261967
687,69,44.644314
688,60,47.047554
689,61,46.034262
690,59,46.096114
691,64,44.787348
692,93,40.112174
693,68,44.314504
694,237,35.515375
695,101,43.327783
696,69,46.590114
697,207,37.144151
698,60,47.09276
699,86,43.336547
700,73,45.396744
701,62,46.915485
702,69,47.312076
703,69,44.511972
704,71,44.685193
705,51,46.565389
706,60,45.681769
707,52,46.558847
708,206,36.248743
709,51,46.040948
710,274,30.868841
711,67,43.244689
712,72,46.458062
713,61,45.859067
714,128,41.249624
715,67,45.35187
716,250,31.778795
717,53,47.028915
718,60,46.741964
719,56,46.784712
720,78,45.568164
721,50,45.832074
722,80,44.882583
723,75,46.894263
724,65,46.401826
725,74,46.614696
726,246,33.850193
727,81,43.814885
728,75,48.959638
729,81,43.812318
730,71,43.546561
731,91,43.997605
732,62,45.383331
733,53,47.38931
734,53,45.916179
735,59,47.730614
736,58,46.533883
737,83,46.721263
738,55,45.102781
739,94,41.512728
740,61,45.606526
741,171,40.8423
742,54,46.979409
743,59,46.332202
744,66,48.52983
745,82,46.079699
746,64,45.723889
747,152,35.226985
748,63,43.585305
749,96,45.058245
750,65,47.117154
974,64,46.385067
975,57,46.59686
976,60,47.147659
977,65,48.676622
978,131,44.881522
979,76,45.333952
980,71,48.748035
981,114,45.922792
982,82,46.392362
983,75,49.27816
984,85,45.71751
985,62,48.025927
986,75,47.927049
987,66,47.102937
988,63,47.709749
989,92,46.239208
990,71,49.180855
991,74,49.443576
992,77,48.0113
993,76,46.183066
994,61,49.27075
995,85,48.361974
996,60,50.386536
997,54,47.935442
998,98,42.296735
999,73,50.621434
1000,314,32.191885
1001,70,46.191544
1002,75,47.486565
1003,69,44.107307
1004,62,48.05961
1005,75,46.080194
1006,69,44.975745
1007,83,45.284404
1008,65,47.727059
1009,80,49.371937
1010,71,49.232062
1011,75,48.393159
1012,61,47.971075
1013,78,48.225927
1014,70,47.443331
1015,64,48.148829
1016,66,45.700278
1017,64,45.087892
1018,66,46.747604
1019,64,46.413448
1020,69,47.716646
1021,80,48.088654
1022,132,44.088045
1023,81,45.989695
1024,63,47.726788
1025,63,47.512399
1026,68,46.736124
1027,79,49.369098
1028,58,48.152212
1029,71,44.654302
1030,75,50.108165
1031,72,47.759749
1032,80,48.038793
1033,72,48.595809
1034,105,46.750641
1035,68,44.848212
1036,80,46.558511
1037,69,48.764347
1038,119,44.010958
1039,75,46.413131
1040,66,50.037257
1041,90,46.611861
1042,75,49.884487
1043,72,48.79163
1044,74,46.36868
1045,69,46.104185
1046,64,47.802378
1047,129,41.020913
1048,64,47.933291
1049,204,40.61019
1050,83,47.753101
1051,59,49.2718
1052,72,49.066767
1053,65,44.005742
1054,65,49.435959
1055,68,49.340162
1056,99,42.40256
1057,94,47.811275
1058,56,48.764856
1059,78,48.457403
1060,66,48.696522
1061,76,49.716222
1062,97,49.069564
1063,76,48.374366
1064,77,47.746105
1065,59,47.260744
1066,63,47.781898
1067,82,48.093205
1068,71,48.170525
1069,77,50.058787
1070,64,50.133289
1071,100,43.292874
1072,76,49.989023
1073,190,40.498896
1074,62,49.992769
1075,74,50.886087
1076,72,48.36636
1077,92,42.395667
1078,79,49.038419
1079,63,45.703374
1080,120,45.923574
1081,599,-2.345352
1082,249,34.953459
1083,266,33.444582
1084,68,49.899446
1085,79,42.870933
1086,79,44.388771
1087,72,49.58532
1088,70,47.605768
1089,72,46.319704
1090,89,46.920443
1091,101,47.390717
1092,67,49.306437
1093,79,49.041714
1094,77,46.573019
1095,82,49.104764
1096,66,47.755303
1097,84,45.043555
1098,72,48.223581
1099,74,49.296559
1100,65,47.598997
1101,70,47.237108
1102,71,48.915653
1103,87,47.598294
1104,69,48.374234
1105,77,48.886048
1106,71,50.677222
1107,92,49.41217
1108,109,45.654176
1109,66,47.318553
1110,65,46.172011
1111,71,49.795616
1112,79,48.651303
1113,72,50.139652
1114,103,44.323031
1115,86,48.684256
1116,74,46.676427
1117,77,48.49603
1118,69,50.384446
1119,72,48.579305
1120,74,45.624399
1121,71,48.681694
1122,71,48.037372
1123,72,49.045638
1124,166,41.253115
1125,100,46.087809
1126,102,47.917519
1127,414,25.593959
1128,75,48.012029
1129,70,49.268823
1130,76,44.754137
1131,67,49.996176
1132,70,49.751268
1133,77,48.044353
1134,75,47.052183
1135,152,45.271272
1136,72,48.654857
1137,76,47.663594
1138,69,48.469145
1139,97,45.183902
1140,80,50.925322
1141,101,47.393559
1142,107,45.386843
1143,79,49.951706
1144,97,47.434124
1145,102,45.939085
1146,78,43.541159
1147,104,46.82891
1148,66,48.773705
1149,101,50.23297
1150,86,48.384558
1151,66,46.39477
1152,85,47.993314
1153,64,43.643501
1154,70,49.37727
1155,67,46.280617
1156,75,48.873979
1157,85,48.199362
1158,99,46.494787
1159,242,38.318188
1160,75,42.347806
1161,74,49.21759
1162,76,50.05789
1163,63,47.944496
1164,85,48.266424
1165,74,48.645894
1166,76,46.752823
1167,71,47.942399
1168,72,46.994219
1169,118,47.400142
1170,74,48.045065
1171,75,48.871218
1172,106,48.203637
1173,84,47.280419
1174,87,48.373826
1175,72,48.087927
1176,79,47.269228
1177,76,48.834204
1178,133,46.20288
1179,74,48.654172
1180,74,44.401211
1181,67,41.700656
1182,89,48.070646
1183,96,47.170486
1184,76,47.39798
1185,73,49.690728
1186,95,46.392225
1187,70,49.313566
1188,75,49.050861
1189,76,46.821578
1190,86,49.015111
1191,69,48.710051
1192,101,48.236915
1193,72,48.998337
1194,391,27.678571
1195,109,47.784361
1196,109,47.837593
1197,170,42.500505
1198,86,45.714124
1199,156,44.97674
1200,69,50.709993
1201,66,46.290953
1202,69,49.977032
1203,74,49.896445
1204,113,46.340467
1205,75,51.092289
1206,71,50.024753
1207,69,49.084092
1208,77,50.098339
1209,90,45.29086
1210,70,51.637972
1211,108,51.077226
1212,98,45.258967
1213,84,46.24078
1214,88,47.447982
1215,73,51.778787
1216,104,50.573702
1217,74,47.245995
1218,83,48.084364
1219,82,48.975021
1220,85,49.662129
1221,67,48.802776
1222,95,47.631409
1223,63,49.11925
1224,58,49.635789
1225,77,45.645351
1226,76,48.770444
1227,84,47.809203
1228,81,50.148147
1229,78,50.465981
1230,193,43.06715
1231,79,48.685806
1232,61,49.62518
1233,87,48.664932
1234,122,45.846026
1235,80,43.572374
1236,84,44.513195
1237,415,26.00648
1238,74,47.375592
1239,77,47.294393
1240,77,45.825415
1241,79,49.90043
1242,89,44.046352
1243,79,49.257615
1244,84,50.18584
1245,83,50.151717
1246,182,37.92532
1247,121,45.918582
1248,89,48.506118
1249,66,50.175548
1250,63,47.933937
1251,72,50.130747
1252,80,48.933514
1253,133,45.643586
1254,88,48.064914
1255,74,48.961366
1256,66,46.315979
1257,90,49.721878
1258,126,45.527107
1259,81,47.796174
1260,76,49.553059
1261,89,47.121229
1262,86,49.35951
1263,88,48.696518
1264,96,47.578408
1265,72,50.655694
1266,75,44.54224
1267,119,41.582823
1268,67,51.353357
1269,73,48.363114
1270,70,50.591974
1271,76,48.355562
1272,80,50.918653
1273,76,49.956485
1274,81,49.866453
1275,74,50.407871
1276,77,48.165939
1277,70,49.254267
1278,79,49.12904
1279,98,46.68044
1280,79,47.917233
