episode,step,return
1188,89,45.245603
1189,90,42.064643
1190,114,43.760766
1191,95,45.371879
1192,92,44.820501
1193,109,46.963173
1194,103,46.47676
1195,95,43.983374
1196,116,44.006932
1197,111,43.378277
1198,100,44.782411
1199,999,29.448026
1200,114,45.925389
1201,110,45.782158
1202,95,46.432312
1203,98,45.165723
1204,80,44.264782
1205,177,43.537952
1206,103,44.414103
1207,94,46.465421
1208,95,44.116943
1209,122,44.010593
1210,107,45.570288
1211,110,45.995399
1212,92,43.155054
1213,91,44.410779
1214,96,42.858522
1215,103,43.868083
1216,143,43.655406
1217,135,47.035965
1218,99,47.428817
1219,91,46.309947
1220,108,43.840294
1221,137,42.825082
1222,93,45.945535
1223,91,45.485479
1224,90,45.191957
1225,999,40.163003
1226,96,45.362654
1227,107,46.646445
1228,110,45.729547
1229,97,47.533467
1230,112,48.143831
1231,85,46.062259
1232,95,40.414761
1233,94,44.296346
1234,86,45.09505
1235,86,44.303703
1236,92,47.831102
1237,99,45.386851
1238,93,42.753448
1239,109,44.935625
1240,126,47.337985
1241,91,43.366314
1242,99,44.060142
1243,114,46.219355
1244,93,44.110804
1245,93,44.873537
1246,99,45.4027
1247,111,45.763186
1248,94,45.137081
1249,97,47.565701
1250,107,46.03725
1251,96,43.781408
1252,92,45.120753
1253,118,46.063056
1254,86,44.667137
1255,117,46.97463
1256,97,43.220739
1257,100,43.799675
1258,85,43.470702
1259,98,47.456148
1260,112,43.689774
1261,92,46.07936
1262,87,45.668523
1263,88,44.961205
1264,96,46.433182
1265,98,44.564056
1266,202,45.138127
1267,105,47.044571
1268,112,44.869413
1269,89,47.223424
1270,80,45.760243
1271,128,45.542195
1272,129,44.045886
1273,112,43.7272
1274,93,42.203773
1275,85,43.945613
1276,98,46.986065
1277,78,44.725887
1278,101,45.076922
1279,100,41.616966
1280,97,45.16481
1281,122,44.5111
1282,100,44.609439
1283,98,45.386372
1284,167,43.167805
1285,97,45.603477
1286,90,43.946851
1287,112,45.484678
1288,105,44.126755
1289,121,48.183338
1290,91,43.729869
1291,104,46.521982
1292,90,44.348468
1293,96,43.552347
1294,111,43.976057
1295,94,45.566797
1296,105,47.714115
1297,99,45.589921
1298,115,42.873396
1299,177,45.360352
1300,98,44.127689
1301,96,45.171234
1302,93,44.832404
1303,96,43.961737
1304,101,47.387117
1305,97,41.676153
1306,94,43.177693
1307,128,47.918714
1308,98,45.047896
1309,101,46.078312
1310,87,45.04749
1311,86,45.974885
1312,98,45.974039
1313,84,44.736143
1314,93,44.139051
1315,86,41.989095
1316,105,47.093192
1317,136,45.233529
1318,104,44.661097
1319,106,47.761767
1320,104,44.280998
1321,109,43.458403
1322,115,46.256165
1323,129,43.774717
1324,99,44.641039
1325,87,43.562904
1326,94,42.576614
1327,93,46.618638
1328,109,46.716711
1329,100,46.147188
1330,88,46.630563
1331,111,46.643571
1332,108,47.004271
1333,115,45.348145
1334,154,44.257379
1335,78,43.921946
1336,100,46.083578
1337,95,43.364618
1338,94,44.642054
1339,91,45.135116
1340,102,42.17302
1341,107,42.701852
1342,88,45.888245
1343,107,46.7091
1344,93,44.899894
1345,104,45.597758
1346,99,45.56142
1347,101,44.90689
1348,87,42.720161
1349,106,45.866467
1350,99,43.791907
1351,93,46.71494
1352,103,45.409201
1353,157,44.166226
1354,102,45.481572
1355,96,42.642528
1356,95,43.818535
1357,246,46.163587
1358,88,47.169528
1359,92,44.458359
1360,117,43.400574
1361,85,44.726063
1362,97,45.35864
1363,91,44.340021
1364,109,47.250832
1365,94,42.939577
1366,104,44.973897
1367,105,46.504619
1368,110,46.360352
1369,208,50.168409
1370,130,45.732245
1371,114,46.037372
1372,99,44.851952
1373,110,46.549298
1374,448,49.392045
1375,116,42.440683
1376,122,41.808462
1377,92,43.946307
1378,102,47.92497
1379,95,43.220178
1380,85,44.624777
1381,96,44.035335
1382,104,46.042695
1383,101,43.868694
1384,95,44.226788
1385,91,44.952541
1386,113,47.259004
1387,91,42.890209
1388,78,44.586323
1389,128,43.186801
1390,87,43.858508
1391,96,46.376785
1392,102,43.652571
1393,85,42.941064
1394,93,46.697966
1395,100,44.61198
1396,92,46.477676
1397,94,46.309776
1398,99,44.671071
1399,100,45.739036
1400,101,47.700306
1401,103,45.721061
1402,99,46.547613
1403,119,46.552549
1404,118,44.192397
1405,134,45.802412
1406,113,47.031434
1407,98,46.900764
1408,111,46.321235
1409,104,48.391004
1410,105,45.576454
1411,100,42.727786
1412,113,45.591739
1413,96,44.094438
1414,97,46.921947
1415,103,43.706481
1416,174,43.303873
1417,104,44.928905
1418,87,43.91491
1419,108,45.87837
1420,96,42.659078
1421,107,47.84939
1422,94,43.624427
1423,101,43.57015
1424,115,45.776278
1425,96,47.115937
1426,118,44.809776
1427,93,46.052165
1428,95,43.469546
1429,94,45.665564
1430,214,45.621784
1431,90,44.533333
1432,90,44.167166
1433,105,42.357858
1434,111,45.744604
1435,90,44.853814
1436,99,44.236138
1437,90,46.723509
1438,124,47.799384
1439,123,45.156737
1440,93,46.416205
1441,93,46.151301
1442,104,43.508113
1443,93,43.486078
1444,88,45.665163
1445,102,44.756087
1446,96,44.13327
1447,86,45.11994
1448,79,45.419825
1449,123,40.561435
1450,107,45.495638
1451,90,44.029942
1452,95,44.740639
1453,95,42.971869
1454,105,45.958912
1455,86,44.276094
1456,90,46.19967
