episode,step,return
1140,81,46.488242
1141,73,46.234701
1142,96,45.549468
1143,86,46.436611
1144,72,43.144894
1145,81,47.250521
1146,79,47.061878
1147,76,46.072893
1148,104,44.576709
1149,77,42.263803
1150,79,46.634948
1151,102,45.288702
1152,76,42.941837
1153,97,46.237904
1154,77,45.495053
1155,84,49.342712
1156,78,46.29978
1157,77,47.893133
1158,78,47.550432
1159,91,45.49265
1160,98,45.484901
1161,79,44.43825
1162,74,43.754085
1163,74,44.881703
1164,86,47.57149
1165,91,45.007035
1166,74,45.119507
1167,80,47.691596
1168,82,42.004884
1169,77,46.883691
1170,95,38.754579
1171,83,44.733849
1172,79,47.436749
1173,68,45.821389
1174,71,46.745233
1175,82,47.535127
1176,79,46.922154
1177,91,46.889825
1178,79,44.931378
1179,79,47.351574
1180,80,45.55999
1181,86,45.639669
1182,81,47.156216
1183,86,46.2829
1184,84,46.728706
1185,82,46.802152
1186,76,46.262469
1187,68,44.363835
1188,76,46.71181
1189,75,47.803411
1190,85,45.669277
1191,85,45.957105
1192,97,45.189127
1193,86,44.264388
1194,85,44.42946
1195,86,43.357548
1196,78,46.669352
1197,84,48.028098
1198,81,47.28482
1199,84,45.862835
1200,78,45.650397
1201,78,42.918748
1202,79,45.11557
1203,79,48.461341
1204,74,45.286596
1205,105,47.809002
1206,77,46.775404
1207,80,43.932374
1208,76,46.429759
1209,78,46.544695
1210,88,44.751045
1211,79,46.311421
1212,84,46.566974
1213,79,47.553571
1214,69,43.082898
1215,85,45.308734
1216,69,47.232064
1217,110,41.466778
1218,85,45.853789
1219,82,48.365298
1220,77,46.546518
1221,68,46.079019
1222,77,48.834907
1223,87,45.723263
1224,73,46.707745
1225,78,46.879379
1226,79,47.448583
1227,77,43.397843
1228,91,43.704488
1229,82,46.500983
1230,74,45.936502
1231,85,44.73113
1232,78,45.35769
1233,113,46.110872
1234,78,46.90217
1235,86,45.385267
1236,71,47.480453
1237,76,46.886498
1238,89,45.02354
1239,87,44.611324
1240,90,48.339722
1241,73,44.902941
1242,65,46.543307
1243,81,46.871445
1244,73,45.659193
1245,84,45.148912
1246,68,46.056922
1247,78,47.006645
1248,72,48.106989
1249,79,46.256598
1250,95,45.655164
1251,75,46.206765
1252,77,47.274719
1253,75,46.787722
1254,101,46.749665
1255,104,47.792523
1256,94,44.896555
1257,91,42.841163
1258,84,44.652428
1259,78,47.346568
1260,76,45.129211
1261,72,43.579427
1262,82,48.572135
1263,86,47.811304
1264,93,46.19574
1265,76,45.159774
1266,78,47.15996
1267,71,46.979597
1268,98,46.53072
1269,94,46.521681
1270,78,45.558828
1271,79,46.389552
1272,81,48.178728
1273,76,48.355719
1274,72,44.230655
1275,74,43.598895
1276,79,45.204517
1277,70,46.735362
1278,82,48.133918
1279,69,47.62728
1280,74,46.941783
1281,78,47.22747
1282,83,45.168341
1283,76,49.206071
1284,88,47.029453
1285,98,46.284789
1286,65,45.810702
1287,74,46.747638
1288,83,44.934792
1289,83,44.433211
1290,82,46.119101
1291,79,45.741811
1292,67,47.685451
1293,65,46.079025
1294,90,45.145127
1295,86,46.606814
1296,78,44.989809
1297,82,47.380966
1298,90,47.094183
1299,68,45.221873
1300,77,49.049547
1301,84,47.711793
1302,76,49.000472
1303,75,46.44041
1304,86,46.446475
1305,66,45.964978
1306,89,46.241038
1307,84,47.109112
1308,81,47.012997
1309,84,45.632499
1310,83,44.715476
1311,79,48.619562
1312,95,43.068028
1313,85,49.315467
1314,78,43.793067
1315,72,46.183955
1316,79,46.430756
1317,70,45.364957
1318,74,47.159351
1319,71,43.241611
1320,76,48.316933
1321,66,46.910305
1322,70,45.758764
1323,78,46.068735
1324,75,45.786381
1325,75,47.619752
1326,84,46.594691
1327,66,40.900422
1328,90,45.454049
1329,76,48.37917
1330,77,47.360975
1331,80,45.374301
1332,79,47.816035
1333,90,46.319274
1334,76,47.356467
1335,74,48.023729
1336,84,45.149515
1337,63,43.632605
1338,75,45.285431
1339,68,44.854934
1340,90,49.050115
1341,82,48.170156
1342,93,47.153548
1343,91,46.526398
1344,85,42.789743
1345,84,47.024227
1346,81,45.579091
1347,73,44.830379
1348,124,41.056206
1349,159,36.910481
1350,77,45.272279
1351,85,46.172079
1352,84,46.649667
1353,86,45.577065
1354,77,46.857552
1355,79,48.597048
1356,86,43.931097
1357,68,49.019846
1358,82,45.929485
1359,78,45.069349
1360,72,43.925036
1361,83,44.825896
1362,75,45.471125
1363,100,47.024875
1364,89,46.967802
1365,73,40.843583
1366,73,46.778503
1367,68,44.353642
1368,86,48.591728
1369,72,45.688561
1370,82,49.250618
1371,79,47.780573
1372,85,45.50427
1373,82,47.288281
1374,73,43.089613
1375,77,47.644921
1376,79,48.43858
1377,82,47.481295
1378,82,46.650456
1379,78,45.7471
1380,78,45.179511
1381,95,45.806696
