episode,step,return
488,85,41.156495
489,72,39.787471
490,63,40.661324
491,58,40.899427
492,223,33.198697
493,78,40.391727
494,68,38.684103
495,79,43.951289
496,58,40.317561
497,53,38.608202
498,79,42.68434
499,102,41.615841
500,70,41.686159
501,89,41.46831
502,55,38.740026
503,78,43.636465
504,68,41.02356
505,999,4.986947
506,999,0.28845
507,88,39.59497
508,122,39.134343
509,85,40.792233
510,58,42.352634
511,72,41.588516
512,63,40.839928
513,74,39.897895
514,99,42.302247
515,83,40.348053
516,65,41.550197
517,64,41.608686
518,95,41.125641
519,58,40.201683
520,57,39.697668
521,69,41.869124
522,74,41.184367
523,188,36.104314
524,84,40.007386
525,93,40.956574
526,82,41.051306
527,73,41.247187
528,82,40.228295
529,72,40.208078
530,78,41.491468
531,75,40.574587
532,75,42.402951
533,73,40.664718
534,96,39.535883
535,77,42.388266
536,65,42.497836
537,72,41.293457
538,65,41.081905
539,79,41.458298
540,75,43.082001
541,80,42.496069
542,105,39.861302
543,58,40.947441
544,69,41.296344
545,129,37.990848
546,73,42.682708
547,999,1.419295
548,115,38.325286
549,85,39.667746
550,78,35.519745
551,216,37.501409
552,65,39.753916
553,999,1.056082
554,999,1.753633
555,59,39.192017
556,84,42.673371
557,89,42.449624
558,117,38.44654
559,132,40.914635
560,71,43.751523
561,84,40.602877
562,88,41.258855
563,76,41.651278
564,70,43.820762
565,66,42.6336
566,82,40.03744
567,63,40.630692
568,119,41.018408
569,96,39.051574
570,166,36.989221
571,73,40.841874
572,112,37.186645
573,62,41.426808
574,98,41.59211
575,91,43.758906
576,75,42.144236
577,999,1.84118
578,118,38.777161
579,278,33.322092
580,67,36.926369
581,83,42.000803
582,605,19.804679
583,70,42.733282
584,102,43.316468
585,81,40.383438
586,65,41.540467
587,61,39.674367
588,85,41.422115
589,80,40.988426
590,85,42.604615
591,90,42.625909
592,90,38.89862
593,98,42.551676
594,85,41.56801
595,72,41.853895
596,78,43.694153
597,71,41.63065
598,139,40.782067
599,88,39.714821
600,76,43.87711
601,74,40.781863
602,85,43.103489
603,84,44.831636
604,118,42.099
605,71,40.987069
606,173,35.823723
607,77,41.180782
608,73,42.882451
609,72,42.017049
610,76,42.314172
611,89,41.833616
612,107,38.565299
613,77,43.155461
614,68,40.7866
615,94,41.108168
616,71,39.401611
617,79,42.842998
618,77,41.719818
619,57,42.186906
620,125,40.186256
621,85,40.481297
622,670,17.239448
623,171,38.872849
624,119,41.245477
625,72,43.147954
626,66,39.464692
627,105,44.589663
628,72,43.934855
629,108,43.473501
630,66,44.056386
631,82,42.006527
632,69,42.329381
633,91,43.347346
634,72,41.341489
635,63,39.772283
636,184,40.920307
637,71,44.556947
638,999,-7.970433
639,76,41.674354
640,89,43.81949
641,107,42.219979
642,94,43.147571
643,98,39.434864
644,88,42.880662
645,101,40.998687
646,78,42.878224
647,94,37.850082
648,87,39.697473
649,79,43.530686
650,92,40.966085
651,112,39.875078
652,93,38.377337
653,80,44.254289
654,72,43.243805
655,86,42.642983
656,91,41.949822
657,86,44.294628
658,94,42.907294
659,96,40.16292
660,216,39.904842
661,82,42.541447
662,102,40.035175
663,86,41.174458
664,90,44.080297
665,115,40.592135
666,206,38.438493
667,91,42.591119
668,135,36.10597
669,83,38.959135
670,67,39.298468
671,86,40.651398
672,126,42.545496
673,89,42.9693
674,70,41.144321
675,85,44.954739
676,70,41.918955
677,87,44.233496
678,78,41.689597
679,67,44.450402
680,114,39.258914
681,90,39.855386
682,999,-6.59591
683,95,44.129549
684,75,43.690219
685,79,42.835367
686,80,44.106805
687,81,43.284035
688,144,38.848146
689,82,43.554071
690,105,42.162404
691,128,38.408708
692,71,43.08026
693,87,43.915145
694,70,40.813181
695,86,40.720842
696,81,42.483921
697,76,40.762117
698,76,44.222576
699,69,44.159154
700,155,35.175487
701,86,43.342524
702,139,38.223833
703,84,42.311183
704,77,44.420338
705,77,43.225481
706,74,40.936744
707,111,40.930346
708,101,41.272644
709,84,43.491579
710,73,44.857619
711,102,42.217559
712,82,41.767822
713,80,42.824563
714,84,44.767063
715,93,42.800366
716,107,42.157886
717,81,43.984891
718,70,43.023552
719,85,45.023066
720,128,41.002354
721,80,44.151692
722,78,45.623482
723,106,39.917524
724,101,43.250792
725,89,41.670829
726,93,42.708315
727,100,43.659136
728,73,42.647097
729,81,43.767986
730,237,36.134701
731,73,43.033106
732,177,39.469318
733,77,43.258192
734,85,44.117116
735,94,47.472188
736,85,42.893414
737,85,40.532765
738,101,45.502655
739,110,43.608798
740,91,42.551021
741,91,45.942501
742,101,39.285055
743,94,43.033163
744,83,42.349571
745,82,41.481412
746,78,44.802264
747,93,44.200594
748,170,35.183657
749,204,40.551084
750,110,42.627498
751,226,38.539324
752,85,42.618654
753,95,42.765888
754,174,39.10034
755,116,40.255351
756,98,43.042439
757,88,42.231594
758,87,42.934435
759,133,39.83827
760,123,38.734903
761,132,39.251147
762,82,43.212594
763,95,44.487687
764,82,44.326853
765,80,45.936591
766,143,44.707273
767,98,44.176507
768,78,43.025646
769,999,0.673655
770,101,43.774659
771,81,42.779698
772,999,15.205576
773,100,42.17428
774,81,43.443309
775,89,43.022173
776,89,43.3458
777,101,44.169388
778,89,40.470731
779,89,44.806572
780,161,35.948131
781,85,46.249738
782,84,43.917035
783,79,44.790921
784,101,44.252052
785,77,43.507593
786,98,41.472788
787,110,38.790871
788,100,43.17565
789,109,37.740273
790,71,42.977594
791,140,40.298186
792,91,40.8685
793,89,42.313278
794,176,39.486678
795,138,44.220258
796,83,41.350654
797,92,44.193302
798,84,42.722464
799,91,42.834269
800,91,45.535063
801,80,42.930422
802,99,41.486975
803,99,41.971917
804,88,40.361324
805,83,43.505401
806,93,43.562808
807,95,43.225807
808,80,44.771733
809,70,40.424301
810,79,43.041574
811,101,40.963679
812,104,43.447929
813,83,42.734271
814,80,44.057832
815,80,43.245377
816,91,42.007507
817,82,43.023
818,99,44.312929
819,76,41.121516
820,87,43.633068
821,107,42.665481
822,95,41.225219
823,82,42.803629
824,98,42.687306
825,85,45.182909
826,81,39.852517
827,225,38.069711
828,77,41.922689
829,79,42.429851
830,115,42.890006
831,102,43.422217
832,168,41.887465
833,111,45.257933
834,128,40.428155
835,104,37.934591
836,97,42.73843
837,85,42.902273
838,75,44.439735
839,87,42.279259
840,999,3.327566
841,88,44.787759
842,91,38.567344
843,89,44.781798
844,999,2.552338
845,72,43.70287
846,93,45.002845
847,100,44.500833
848,211,37.988316
849,74,42.587634
850,69,39.856775
851,84,43.149625
852,87,41.896068
853,94,42.654659
854,86,45.551554
855,112,40.420499
856,86,40.041135
857,79,42.834118
858,101,39.389575
859,86,41.927096
860,81,44.043025
861,999,5.112095
862,97,43.227008
863,89,42.945594
864,86,43.626119
865,111,41.169589
866,83,45.042954
867,78,43.239416
868,94,44.98864
869,104,41.630417
870,88,40.49832
871,96,42.341131
872,97,43.621784
873,99,42.420177
874,86,43.011465
875,135,39.551526
876,82,39.742258
877,112,40.847865
878,745,15.47663
879,81,40.862206
880,81,43.888517
881,77,43.991021
882,193,40.76289
883,91,42.899249
884,93,41.998612
885,88,44.631494
886,95,40.738698
887,92,42.663436
888,71,43.869412
889,85,39.152162
890,74,41.037787
891,999,4.250606
892,86,42.848772
893,91,41.467401
894,164,37.210079
895,89,42.4811
896,80,44.209493
897,91,42.668923
898,87,43.065347
899,80,43.353562
900,81,44.038951
901,85,43.760004
902,93,45.47439
903,95,42.662592
904,85,43.535435
905,87,43.495659
906,80,43.556058
907,88,44.842697
908,82,42.833552
909,96,41.12031
910,88,42.025946
911,83,44.825085
912,94,39.858052
913,83,41.753261
914,83,43.267899
915,87,41.973456
916,102,42.267035
917,86,43.752681
918,110,42.521229
919,74,45.189311
920,122,43.428355
921,557,23.347608
922,89,43.844857
923,101,44.303407
924,999,1.264075
925,88,46.035279
