episode,step,return
890,156,44.731654
891,81,46.464986
892,120,47.555357
893,82,48.562523
894,76,44.934223
895,85,45.540455
896,83,47.962823
897,107,43.401438
898,86,46.824188
899,104,47.46424
900,80,42.009747
901,86,46.598856
902,78,44.513696
903,549,47.614904
904,78,43.569315
905,75,46.63786
906,75,44.776296
907,71,43.341119
908,78,45.411891
909,86,45.712333
910,74,43.433161
911,87,41.418847
912,230,44.999592
913,83,43.989513
914,81,46.633771
915,85,46.468277
916,95,45.982651
917,70,44.699733
918,71,43.509263
919,87,47.369023
920,88,44.66706
921,125,45.188125
922,87,45.290888
923,101,45.71884
924,89,45.397861
925,94,45.275937
926,85,46.044737
927,93,46.143546
928,75,46.612545
929,93,45.521984
930,100,46.155281
931,85,44.083373
932,138,45.984188
933,85,44.953684
934,91,46.1663
935,86,44.035645
936,85,45.321161
937,72,43.063649
938,103,48.156869
939,105,45.900481
940,74,42.777251
941,165,46.80137
942,86,44.92795
943,112,46.994125
944,71,46.289236
945,78,43.784794
946,91,42.596357
947,103,43.130327
948,81,48.5897
949,86,45.500176
950,87,45.213526
951,89,42.931168
952,93,46.868017
953,83,45.867459
954,122,47.931221
955,80,46.844124
956,87,45.510074
957,106,46.458633
958,90,46.908889
959,93,43.5135
960,88,45.303603
961,89,46.469055
962,117,46.867711
963,90,46.182965
964,143,46.206936
965,83,45.346353
966,92,46.520965
967,82,44.413653
968,73,46.350709
969,92,46.424257
970,156,45.36701
971,92,45.220909
972,87,47.480574
973,88,45.604551
974,129,46.090964
975,80,46.147885
976,83,43.978928
977,85,48.056151
978,71,41.506314
979,73,46.562763
980,88,44.225236
981,74,44.925253
982,80,45.932903
983,76,46.178916
984,78,45.915006
985,82,44.643173
986,92,45.477154
987,81,45.833038
988,89,46.754726
989,88,46.917425
990,87,45.721492
991,76,46.461901
992,83,48.011131
993,92,45.956851
994,84,45.858125
995,73,42.984669
996,111,45.627808
997,79,44.413828
998,106,46.525027
999,85,47.534071
1000,172,48.002249
1001,70,44.880056
1002,83,45.250056
1003,74,45.436785
1004,75,45.276571
1005,70,46.062215
1006,83,45.967527
1007,79,46.140661
1008,73,45.213009
1009,82,45.821017
1010,87,43.614728
1011,80,43.949
1012,96,45.888485
1013,97,46.56227
1014,74,46.950621
1015,72,42.745556
1016,81,45.177453
1017,86,45.422684
1018,77,42.012018
1019,79,47.100321
1020,90,48.700006
1021,108,45.818728
1022,114,46.432459
1023,83,47.638228
1024,89,45.149251
1025,79,45.737605
1026,206,45.600776
1027,91,47.648181
1028,89,47.93269
1029,83,48.578716
1030,90,42.055034
1031,106,45.656298
1032,87,43.587531
1033,67,45.232041
1034,77,46.019322
1035,85,47.9094
1036,234,45.322606
1037,89,46.87302
1038,70,41.982931
1039,104,46.356077
1040,193,46.353255
1041,82,46.393549
1042,79,45.666321
1043,999,26.724608
1044,87,47.84275
1045,83,44.187416
1046,73,44.227959
1047,84,45.307162
1048,88,45.296757
1049,82,44.708412
1050,105,43.35116
1051,71,40.6444
1052,96,43.8183
1053,86,46.40792
1054,82,44.901807
1055,114,48.124814
1056,85,44.346547
1057,83,45.416306
1058,86,46.063355
1059,68,42.008824
1060,85,41.937803
1061,85,45.539032
1062,94,48.039216
1063,83,43.928324
1064,79,46.573182
1065,96,44.832384
1066,90,46.967577
