episode,total_steps,return,steps,done_reason,fmax_last,buffer_size,cif_path
275,1390,-6.341552,4,bond,595.777283,121495,"mofs/train_pool_valid/qmof-309dedf.cif"
276,1395,-8.764715,5,bond,2764.514893,121885,"mofs/train_pool_valid/qmof-94ee8a1.cif"
277,1398,-5.349090,3,bond,1358.217407,122107,"mofs/train_pool_valid/qmof-4090ce1.cif"
278,1403,-7.887682,5,bond,5634.943848,122635,"mofs/train_pool_valid/qmof-6332593.cif"
279,1407,-6.256701,4,bond,1819.027466,123059,"mofs/train_pool_valid/qmof-a4921a2.cif"
280,1411,-5.809499,4,bond,267.219513,123467,"mofs/train_pool_valid/qmof-588da82.cif"
281,1416,-7.386476,5,bond,1440.462891,123887,"mofs/train_pool_valid/qmof-19ab512.cif"
282,1420,-7.268305,4,bond,659.389771,124155,"mofs/train_pool_valid/qmof-9d7aabd.cif"
283,1425,-9.508392,5,bond,2461.882568,124527,"mofs/train_pool_valid/qmof-c4350d4.cif"
284,1430,-8.362644,5,bond,703.397156,124969,"mofs/train_pool_valid/qmof-21e5b1b.cif"
285,1436,-10.608933,6,bond,10496.163086,125469,"mofs/train_pool_valid/qmof-11dbcc3.cif"
286,1442,-8.973218,6,bond,3979.650146,125945,"mofs/train_pool_valid/qmof-e8a8d02.cif"
287,1447,-8.161041,5,bond,4014.045654,126375,"mofs/train_pool_valid/qmof-c0a33f9.cif"
288,1451,-6.664700,4,bond,349.639984,126775,"mofs/train_pool_valid/qmof-04bc54b.cif"
289,1456,-7.357317,5,bond,860.062866,127313,"mofs/train_pool_valid/qmof-2021dad.cif"
290,1461,-6.979072,5,bond,176.420334,127777,"mofs/train_pool_valid/qmof-53abb6f.cif"
291,1467,-10.359839,6,bond,623.567810,128193,"mofs/train_pool_valid/qmof-3a04018.cif"
292,1472,-8.646563,5,bond,4755.532715,128611,"mofs/train_pool_valid/qmof-8fdd4e6.cif"
293,1476,-6.376663,4,bond,434.714417,129047,"mofs/train_pool_valid/qmof-ad02239.cif"
294,1480,-10.356778,4,bond,5184.499023,129471,"mofs/train_pool_valid/qmof-ab953dd.cif"
295,1486,-9.887754,6,bond,2260.157715,130063,"mofs/train_pool_valid/qmof-4a6e2c5.cif"
296,1491,-7.994715,5,bond,1222.643188,130519,"mofs/train_pool_valid/qmof-8deddd1.cif"
297,1498,-10.185027,7,bond,150.454712,131007,"mofs/train_pool_valid/qmof-14872a0.cif"
298,1502,-6.607043,4,bond,736.834900,131359,"mofs/train_pool_valid/qmof-398c96b.cif"
299,1506,-6.993027,4,bond,164.214325,131787,"mofs/train_pool_valid/qmof-855c443.cif"
300,1510,-7.260499,4,bond,3838.643311,132165,"mofs/train_pool_valid/qmof-00a989b.cif"
301,1514,-6.640209,4,bond,1738.730225,132547,"mofs/train_pool_valid/qmof-8a007d6.cif"
302,1518,-8.092800,4,bond,1316.104980,132935,"mofs/train_pool_valid/qmof-5d740ae.cif"
303,1524,-13.357806,6,bond,43195.101562,133367,"mofs/train_pool_valid/qmof-a1f00d0.cif"
304,1528,-6.678498,4,bond,264.881805,133703,"mofs/train_pool_valid/qmof-656c2ee.cif"
305,1532,-7.634707,4,bond,749.136230,134153,"mofs/train_pool_valid/qmof-957ace9.cif"
306,1537,-8.328646,5,bond,959.691101,134627,"mofs/train_pool_valid/qmof-f94dd0a.cif"
307,1542,-8.697421,5,bond,1632.824585,135059,"mofs/train_pool_valid/qmof-c659bd8.cif"
308,1548,-8.578665,6,bond,161.797440,135619,"mofs/train_pool_valid/qmof-ec58109.cif"
309,1553,-7.373630,5,bond,56793.332031,136131,"mofs/train_pool_valid/qmof-ad473d2.cif"
310,1558,-10.492982,5,bond,8826.114258,136665,"mofs/train_pool_valid/qmof-35a1fbe.cif"
311,1562,-7.341896,4,bond,495.348236,137113,"mofs/train_pool_valid/qmof-4268462.cif"
312,1569,-9.084359,7,bond,767.671753,137859,"mofs/train_pool_valid/qmof-697b32a.cif"
313,1574,-7.199203,5,bond,762.149963,138297,"mofs/train_pool_valid/qmof-4c0e216.cif"
314,1578,-6.304389,4,bond,228.041901,138669,"mofs/train_pool_valid/qmof-146d007.cif"
315,1583,-5.714361,5,bond,207.580948,139239,"mofs/train_pool_valid/qmof-ceadfbb.cif"
316,1589,-7.851763,6,bond,15248.507812,139899,"mofs/train_pool_valid/qmof-c101b80.cif"
317,1593,-6.797537,4,bond,315.804535,140255,"mofs/train_pool_valid/qmof-14fbfb7.cif"
318,1597,-6.653674,4,bond,764.249207,140539,"mofs/train_pool_valid/qmof-6fe63c6.cif"
319,1601,-6.381044,4,bond,1455.664307,140847,"mofs/train_pool_valid/qmof-141e1b5.cif"
320,1605,-8.007099,4,bond,4744.099609,141139,"mofs/train_pool_valid/qmof-11afcfb.cif"
321,1610,-9.795600,5,bond,3148.136963,141497,"mofs/train_pool_valid/qmof-d083099.cif"
322,1617,-8.665155,7,bond,23886.326172,142063,"mofs/train_pool_valid/qmof-a9a00b7.cif"
323,1623,-9.852365,6,bond,6972.063477,142619,"mofs/train_pool_valid/qmof-b2fbb84.cif"
324,1629,-9.173611,6,bond,611.027771,143111,"mofs/train_pool_valid/qmof-bdfa60b.cif"
325,1634,-7.950228,5,bond,293.844238,143535,"mofs/train_pool_valid/qmof-369bb4b.cif"
326,1638,-8.631813,4,bond,258.878662,143855,"mofs/train_pool_valid/qmof-13fccf0.cif"
327,1643,-9.614896,5,bond,2357.108887,144339,"mofs/train_pool_valid/qmof-b532d2c.cif"
328,1647,-7.982822,4,bond,1624.413696,144691,"mofs/train_pool_valid/qmof-1aec1d8.cif"
329,1650,-6.451648,3,bond,629.358459,144913,"mofs/train_pool_valid/qmof-41521ed.cif"
330,1653,-5.351347,3,bond,193.923309,145197,"mofs/train_pool_valid/qmof-170e722.cif"
331,1657,-7.691619,4,bond,21840.867188,145537,"mofs/train_pool_valid/qmof-d44c3fa.cif"
332,1662,-8.847425,5,bond,54924.156250,145981,"mofs/train_pool_valid/qmof-16f3c20.cif"
333,1666,-7.908963,4,bond,260.178864,146313,"mofs/train_pool_valid/qmof-f172a75.cif"
334,1670,-6.929405,4,bond,1495.581299,146691,"mofs/train_pool_valid/qmof-533fc1b.cif"
335,1674,-8.646187,4,bond,33361.457031,147097,"mofs/train_pool_valid/qmof-8edd41c.cif"
336,1678,-6.783067,4,bond,203.952286,147415,"mofs/train_pool_valid/qmof-293c249.cif"
337,1681,-6.807890,3,bond,2996.280029,147641,"mofs/train_pool_valid/qmof-cb5e0c8.cif"
338,1686,-6.612143,5,bond,145.638809,148047,"mofs/train_pool_valid/qmof-56e34ef.cif"
339,1692,-8.320741,6,bond,2280.462891,148531,"mofs/train_pool_valid/qmof-cea3393.cif"
0,5,-9.811183,5,bond,7429.899414,297,"mofs/train_pool_valid/qmof-08f6834.cif"
1,9,-7.972515,4,bond,2812.312256,643,"mofs/train_pool_valid/qmof-61d7076.cif"
2,14,-6.672120,5,bond,78.327972,983,"mofs/train_pool_valid/qmof-5692fe2.cif"
3,19,-7.769382,5,bond,3707.548340,1453,"mofs/train_pool_valid/qmof-4e4871b.cif"
4,24,-7.224256,5,bond,1450.779785,1915,"mofs/train_pool_valid/qmof-3067afa.cif"
5,29,-7.993168,5,bond,467.717590,2335,"mofs/train_pool_valid/qmof-22f5c5c.cif"
6,34,-7.718423,5,bond,1282.287964,2823,"mofs/train_pool_valid/qmof-f1f9075.cif"
7,38,-9.149018,4,bond,12083.286133,3259,"mofs/train_pool_valid/qmof-c218ed4.cif"
8,42,-6.696971,4,bond,3813.551270,3687,"mofs/train_pool_valid/qmof-1df1f71.cif"
9,45,-5.189023,3,bond,1046.431396,3959,"mofs/train_pool_valid/qmof-d29bd71.cif"
10,50,-6.671684,5,bond,125.067650,4301,"mofs/train_pool_valid/qmof-94ee8a1.cif"
11,56,-8.497824,6,bond,131.763382,4705,"mofs/train_pool_valid/qmof-0b98df9.cif"
12,61,-7.120120,5,bond,1452.895630,5093,"mofs/train_pool_valid/qmof-0ac08a6.cif"
13,65,-5.891655,4,bond,187.446945,5397,"mofs/train_pool_valid/qmof-2042bd9.cif"
14,68,-6.773412,3,bond,683.643799,5599,"mofs/train_pool_valid/qmof-4c7d737.cif"
15,73,-8.887367,5,bond,4792.988770,6067,"mofs/train_pool_valid/qmof-524d0bd.cif"
16,77,-7.142267,4,bond,845.334229,6495,"mofs/train_pool_valid/qmof-b441094.cif"
17,81,-8.802708,4,bond,8212.811523,6935,"mofs/train_pool_valid/qmof-d6ce5a5.cif"
18,86,-7.472551,5,bond,2203.271729,7483,"mofs/train_pool_valid/qmof-097389c.cif"
19,90,-7.645524,4,bond,311.500763,7811,"mofs/train_pool_valid/qmof-c81c070.cif"
20,95,-8.183940,5,bond,4663.395508,8171,"mofs/train_pool_valid/qmof-45804f7.cif"
21,102,-8.932270,7,bond,1225.391602,8681,"mofs/train_pool_valid/qmof-e7b4875.cif"
22,107,-8.153057,5,bond,551.622681,9001,"mofs/train_pool_valid/qmof-fb27fc1.cif"
23,114,-10.715607,7,bond,3795.909912,9526,"mofs/train_pool_valid/qmof-c1eb32e.cif"
24,118,-7.679816,4,bond,449.989258,9900,"mofs/train_pool_valid/qmof-943ba5c.cif"
25,121,-5.618629,3,bond,124.173676,10192,"mofs/train_pool_valid/qmof-4d1b04c.cif"
26,126,-8.020966,5,bond,2283.547119,10586,"mofs/train_pool_valid/qmof-9fad232.cif"
27,131,-7.300824,5,bond,383.843079,10958,"mofs/train_pool_valid/qmof-d21be4e.cif"
28,135,-7.553198,4,bond,248.253448,11286,"mofs/train_pool_valid/qmof-632304d.cif"
29,140,-7.704958,5,bond,2010.773926,11782,"mofs/train_pool_valid/qmof-01edd7e.cif"
30,144,-8.251622,4,bond,1218.616821,12182,"mofs/train_pool_valid/qmof-374f54b.cif"
31,149,-7.279298,5,bond,193.505707,12602,"mofs/train_pool_valid/qmof-fa17d4c.cif"
32,154,-7.197413,5,bond,948.498352,13054,"mofs/train_pool_valid/qmof-954c057.cif"
33,160,-8.485950,6,bond,3719.809326,13646,"mofs/train_pool_valid/qmof-78b934a.cif"
34,166,-9.202460,6,bond,1023.224121,14086,"mofs/train_pool_valid/qmof-6313ccd.cif"
35,170,-7.139796,4,bond,168.480988,14424,"mofs/train_pool_valid/qmof-35e0b44.cif"
36,174,-8.382769,4,bond,4427.654297,14766,"mofs/train_pool_valid/qmof-4b12f48.cif"
37,179,-8.387359,5,bond,113.437210,15102,"mofs/train_pool_valid/qmof-7733b97.cif"
38,183,-6.939080,4,bond,1657.357788,15382,"mofs/train_pool_valid/qmof-22ee43c.cif"
39,188,-8.277842,5,bond,19596.146484,15822,"mofs/train_pool_valid/qmof-1ffb434.cif"
40,192,-6.983948,4,bond,205.783112,16186,"mofs/train_pool_valid/qmof-85e1f38.cif"
41,198,-8.584695,6,bond,101.392113,16634,"mofs/train_pool_valid/qmof-215da5f.cif"
42,203,-7.332634,5,bond,1223.502319,17088,"mofs/train_pool_valid/qmof-7ed4e7b.cif"
43,208,-7.365427,5,bond,513.305847,17629,"mofs/train_pool_valid/qmof-7a0e225.cif"
44,212,-7.040448,4,bond,4830.108398,18023,"mofs/train_pool_valid/qmof-d74c3da.cif"
45,216,-7.924149,4,bond,2459.015137,18415,"mofs/train_pool_valid/qmof-5d3e22d.cif"
46,220,-6.426564,4,bond,277.145233,18807,"mofs/train_pool_valid/qmof-0f515e2.cif"
47,225,-6.935309,5,bond,230.595490,19333,"mofs/train_pool_valid/qmof-a37f8d6.cif"
48,230,-9.157797,5,bond,4427.053223,19821,"mofs/train_pool_valid/qmof-bf8301b.cif"
49,233,-6.283393,3,bond,731.075012,20065,"mofs/train_pool_valid/qmof-2ae9d62.cif"
50,240,-9.861036,7,bond,15167.504883,20647,"mofs/train_pool_valid/qmof-8531dca.cif"
51,244,-7.781911,4,bond,19724.978516,21027,"mofs/train_pool_valid/qmof-1a6c50b.cif"
52,249,-7.573933,5,bond,228.642578,21451,"mofs/train_pool_valid/qmof-c4d5761.cif"
53,253,-7.716587,4,bond,4861.284180,21791,"mofs/train_pool_valid/qmof-6851f8d.cif"
54,259,-7.344888,6,bond,307.079193,22451,"mofs/train_pool_valid/qmof-dfe3f39.cif"
55,266,-10.543343,7,bond,18802.865234,23143,"mofs/train_pool_valid/qmof-dc6f906.cif"
56,269,-5.902609,3,bond,984.795349,23409,"mofs/train_pool_valid/qmof-7fca3ad.cif"
57,275,-8.957132,6,bond,3116.623535,23961,"mofs/train_pool_valid/qmof-ce154fe.cif"
58,280,-7.342100,5,bond,753.584595,24515,"mofs/train_pool_valid/qmof-430704b.cif"
59,285,-9.037623,5,bond,5350.796387,25037,"mofs/train_pool_valid/qmof-fc03278.cif"
60,291,-8.212580,6,bond,1574.245972,25681,"mofs/train_pool_valid/qmof-179b653.cif"
61,297,-8.627752,6,bond,2637.090332,26149,"mofs/train_pool_valid/qmof-1033c27.cif"
62,303,-7.107755,6,bond,1506.176880,26621,"mofs/train_pool_valid/qmof-ec16514.cif"
63,306,-5.846430,3,bond,505.501251,26885,"mofs/train_pool_valid/qmof-4fe2b3b.cif"
64,311,-8.882883,5,bond,2164.644775,27421,"mofs/train_pool_valid/qmof-67389c3.cif"
65,316,-9.011885,5,bond,512.240723,27961,"mofs/train_pool_valid/qmof-1acb010.cif"
66,320,-6.317357,4,bond,66.146011,28393,"mofs/train_pool_valid/qmof-526eb14.cif"
67,325,-7.775235,5,bond,2707.758057,28910,"mofs/train_pool_valid/qmof-22b6794.cif"
68,330,-7.466235,5,bond,131.089523,29301,"mofs/train_pool_valid/qmof-85e55eb.cif"
69,336,-10.116653,6,bond,4302.226562,29699,"mofs/train_pool_valid/qmof-63145b6.cif"
70,340,-8.930214,4,bond,34549.003906,30063,"mofs/train_pool_valid/qmof-a17655f.cif"
71,346,-10.843690,6,bond,6839.720703,30703,"mofs/train_pool_valid/qmof-e225745.cif"
72,352,-8.147190,6,bond,1736.152954,31291,"mofs/train_pool_valid/qmof-80b98b7.cif"
73,357,-8.829605,5,bond,6247.406738,31699,"mofs/train_pool_valid/qmof-38a58d5.cif"
74,363,-10.629049,6,bond,2029.397095,32147,"mofs/train_pool_valid/qmof-824883b.cif"
75,367,-6.896763,4,bond,1744.630737,32435,"mofs/train_pool_valid/qmof-7d8ce0e.cif"
76,373,-9.278744,6,bond,460.036041,32831,"mofs/train_pool_valid/qmof-49076f5.cif"
77,380,-8.450114,7,bond,156.843887,33501,"mofs/train_pool_valid/qmof-efc1075.cif"
78,385,-6.790101,5,bond,228.492737,33921,"mofs/train_pool_valid/qmof-5e2dc9c.cif"
79,392,-10.088834,7,bond,1243.076416,34457,"mofs/train_pool_valid/qmof-fb59727.cif"
80,397,-6.736709,5,bond,251.062454,34845,"mofs/train_pool_valid/qmof-f4464ff.cif"
81,402,-9.314877,5,bond,3838.072266,35225,"mofs/train_pool_valid/qmof-e6fc101.cif"
82,408,-8.598196,6,bond,727.729980,35665,"mofs/train_pool_valid/qmof-181fecb.cif"
83,414,-9.849647,6,bond,2821.768311,36249,"mofs/train_pool_valid/qmof-d96997b.cif"
84,418,-6.684198,4,bond,337.947418,36669,"mofs/train_pool_valid/qmof-e203bf0.cif"
85,421,-5.638985,3,bond,152.452682,36957,"mofs/train_pool_valid/qmof-3b788a6.cif"
86,427,-8.508544,6,bond,372.399109,37549,"mofs/train_pool_valid/qmof-bedb824.cif"
87,431,-7.441459,4,bond,5987.171387,37877,"mofs/train_pool_valid/qmof-5692e6a.cif"
88,437,-7.788912,6,bond,7552.881836,38461,"mofs/train_pool_valid/qmof-38fda8a.cif"
89,443,-7.225194,6,bond,365.825592,39037,"mofs/train_pool_valid/qmof-a45ca63.cif"
90,448,-7.324955,5,bond,147.278625,39431,"mofs/train_pool_valid/qmof-85aeb56.cif"
91,453,-6.989927,5,bond,275.997681,39879,"mofs/train_pool_valid/qmof-5f7c6d5.cif"
92,460,-11.741990,7,bond,5787.948730,40469,"mofs/train_pool_valid/qmof-e387857.cif"
93,467,-9.090828,7,bond,1287.803711,40995,"mofs/train_pool_valid/qmof-f5a8443.cif"
94,475,-9.706685,8,bond,1091.926636,41581,"mofs/train_pool_valid/qmof-c6d5b12.cif"
95,479,-5.864100,4,bond,101.073769,41893,"mofs/train_pool_valid/qmof-4cdc447.cif"
96,483,-5.753606,4,bond,311.722534,42211,"mofs/train_pool_valid/qmof-f491166.cif"
97,489,-7.435175,6,bond,340.980743,42623,"mofs/train_pool_valid/qmof-73b0d64.cif"
98,493,-5.886892,4,bond,214.096863,42905,"mofs/train_pool_valid/qmof-13ca6e3.cif"
99,499,-9.411204,6,bond,2730.814697,43449,"mofs/train_pool_valid/qmof-5083a07.cif"
100,503,-6.909928,4,bond,2904.370117,43833,"mofs/train_pool_valid/qmof-0bbbcb5.cif"
101,508,-8.287584,5,bond,10325.570312,44309,"mofs/train_pool_valid/qmof-708e4d8.cif"
102,513,-8.589985,5,bond,2026.867432,44801,"mofs/train_pool_valid/qmof-8df56c1.cif"
103,519,-6.860778,6,bond,477.766785,45293,"mofs/train_pool_valid/qmof-5e7e509.cif"
104,523,-6.920121,4,bond,1517.388550,45607,"mofs/train_pool_valid/qmof-166954d.cif"
105,527,-8.681739,4,bond,8652.529297,45957,"mofs/train_pool_valid/qmof-4973626.cif"
106,532,-7.909362,5,bond,12805.167969,46463,"mofs/train_pool_valid/qmof-ca968a3.cif"
107,535,-5.510129,3,bond,218.209671,46791,"mofs/train_pool_valid/qmof-702a0a9.cif"
108,541,-8.587393,6,bond,129.773209,47323,"mofs/train_pool_valid/qmof-4a0f1fc.cif"
109,545,-5.753598,4,bond,227.815399,47717,"mofs/train_pool_valid/qmof-e9bfd48.cif"
110,550,-6.954863,5,bond,374.308807,48221,"mofs/train_pool_valid/qmof-b1dd1e9.cif"
111,557,-10.823933,7,bond,4337.325195,48787,"mofs/train_pool_valid/qmof-8be7b17.cif"
112,562,-7.847122,5,bond,3685.057861,49207,"mofs/train_pool_valid/qmof-e4d19f2.cif"
113,567,-6.193124,5,bond,128.060822,49599,"mofs/train_pool_valid/qmof-a36b5af.cif"
114,573,-9.945009,6,bond,9489.862305,50199,"mofs/train_pool_valid/qmof-3195183.cif"
115,577,-8.227703,4,bond,1151.882812,50587,"mofs/train_pool_valid/qmof-5d52dfb.cif"
116,583,-11.667109,6,bond,201518.203125,51059,"mofs/train_pool_valid/qmof-3067afa.cif"
117,588,-8.713623,5,bond,10343.450195,51413,"mofs/train_pool_valid/qmof-5718ab1.cif"
118,593,-7.269023,5,bond,1238.867310,51884,"mofs/train_pool_valid/qmof-c82cbb7.cif"
119,600,-10.273032,7,bond,231824.234375,52430,"mofs/train_pool_valid/qmof-c04b7b9.cif"
120,604,-7.387242,4,bond,8928.333008,52790,"mofs/train_pool_valid/qmof-5c97ebc.cif"
121,612,-9.316597,8,bond,99.913361,53442,"mofs/train_pool_valid/qmof-d08dcb5.cif"
122,616,-8.837833,4,bond,2838.411133,53728,"mofs/train_pool_valid/qmof-97bca44.cif"
123,621,-10.597429,5,bond,2801.882812,54156,"mofs/train_pool_valid/qmof-d05d631.cif"
124,625,-5.569056,4,bond,69.814873,54568,"mofs/train_pool_valid/qmof-8d3b23c.cif"
125,629,-6.932265,4,bond,586.674316,54954,"mofs/train_pool_valid/qmof-7fe12e1.cif"
126,636,-8.562772,7,bond,95.699860,55486,"mofs/train_pool_valid/qmof-4cb8498.cif"
127,639,-5.350117,3,bond,664.357178,55736,"mofs/train_pool_valid/qmof-2ff8597.cif"
128,644,-7.199511,5,bond,294.885559,56162,"mofs/train_pool_valid/qmof-b5e491c.cif"
129,648,-6.652098,4,bond,1823.058838,56508,"mofs/train_pool_valid/qmof-b0214d8.cif"
130,653,-8.291905,5,bond,1930.768799,57003,"mofs/train_pool_valid/qmof-1f56bb6.cif"
131,658,-8.029148,5,bond,299.691498,57525,"mofs/train_pool_valid/qmof-10b52ba.cif"
132,662,-5.882192,4,bond,783.715942,57973,"mofs/train_pool_valid/qmof-25cd768.cif"
133,669,-8.667581,7,bond,682.090027,58785,"mofs/train_pool_valid/qmof-350f9ea.cif"
134,674,-9.573240,5,bond,12064.025391,59368,"mofs/train_pool_valid/qmof-df50092.cif"
135,679,-7.758659,5,bond,376.545013,59848,"mofs/train_pool_valid/qmof-376ea57.cif"
136,683,-6.965505,4,bond,311.572266,60172,"mofs/train_pool_valid/qmof-f351ef7.cif"
137,689,-8.635278,6,bond,143.429947,60660,"mofs/train_pool_valid/qmof-9533602.cif"
138,694,-6.480666,5,bond,4668.023438,61124,"mofs/train_pool_valid/qmof-d481578.cif"
139,699,-9.408826,5,bond,2380.020996,61624,"mofs/train_pool_valid/qmof-1590633.cif"
140,703,-8.654659,4,bond,2963.369141,61964,"mofs/train_pool_valid/qmof-87b704c.cif"
141,708,-8.433733,5,bond,4164.381348,62356,"mofs/train_pool_valid/qmof-86929da.cif"
142,715,-8.811276,7,bond,1186.070923,62844,"mofs/train_pool_valid/qmof-d46ee4f.cif"
143,718,-6.220359,3,bond,200.934509,63046,"mofs/train_pool_valid/qmof-a6c2dc0.cif"
144,723,-8.925678,5,bond,3028.784180,63452,"mofs/train_pool_valid/qmof-bd47743.cif"
145,728,-9.512544,5,bond,2450.136230,63936,"mofs/train_pool_valid/qmof-59216ed.cif"
146,733,-7.601721,5,bond,252.772949,64396,"mofs/train_pool_valid/qmof-c5532d8.cif"
147,738,-8.080603,5,bond,5216.213379,64756,"mofs/train_pool_valid/qmof-03894a2.cif"
148,744,-10.210533,6,bond,1821.359131,65164,"mofs/train_pool_valid/qmof-f3344fd.cif"
149,750,-7.229623,6,bond,351.029572,65656,"mofs/train_pool_valid/qmof-2773926.cif"
150,756,-8.895970,6,bond,1252.908203,66104,"mofs/train_pool_valid/qmof-f3c6526.cif"
151,760,-6.556435,4,bond,1284.720581,66480,"mofs/train_pool_valid/qmof-bfa7cd1.cif"
152,764,-7.909648,4,bond,2402.756104,66940,"mofs/train_pool_valid/qmof-5e04df0.cif"
0,34,-9.258164,34,bond,319.545074,3168,"mofs/train_pool_valid/qmof-08f6834.cif"
1,127,-19.563123,93,bond,260.937805,10100,"mofs/train_pool_valid/qmof-61d7076.cif"
2,177,-15.679870,50,bond,48311.113281,13320,"mofs/train_pool_valid/qmof-5692fe2.cif"
3,233,-12.740107,56,bond,2605.332520,19604,"mofs/train_pool_valid/qmof-4e4871b.cif"
4,287,-14.569993,54,bond,8146.381348,23888,"mofs/train_pool_valid/qmof-3067afa.cif"
5,336,-12.115972,49,bond,354.554321,28180,"mofs/train_pool_valid/qmof-22f5c5c.cif"
6,360,-8.344962,24,bond,916.362305,30644,"mofs/train_pool_valid/qmof-f1f9075.cif"
7,411,-12.561553,51,bond,7338.436523,36438,"mofs/train_pool_valid/qmof-c218ed4.cif"
8,443,-9.770139,32,bond,3990.887451,39666,"mofs/train_pool_valid/qmof-1df1f71.cif"
9,512,-15.396372,69,bond,102.360802,44690,"mofs/train_pool_valid/qmof-d29bd71.cif"
10,553,-10.406410,41,bond,93.555161,47408,"mofs/train_pool_valid/qmof-94ee8a1.cif"
11,596,-13.119218,43,bond,5510.216309,50328,"mofs/train_pool_valid/qmof-0b98df9.cif"
12,659,-14.650187,63,bond,299.916809,55588,"mofs/train_pool_valid/qmof-0ac08a6.cif"
13,724,-14.945126,65,bond,1358.294189,60040,"mofs/train_pool_valid/qmof-2042bd9.cif"
14,759,-9.984613,35,bond,203.471069,62354,"mofs/train_pool_valid/qmof-4c7d737.cif"
15,805,-11.072603,46,bond,2300.766357,67414,"mofs/train_pool_valid/qmof-524d0bd.cif"
16,847,-10.292457,42,bond,440.922852,71718,"mofs/train_pool_valid/qmof-b441094.cif"
17,888,-9.688047,41,bond,1167.813477,76524,"mofs/train_pool_valid/qmof-d6ce5a5.cif"
18,943,-11.453804,55,bond,664.727417,82272,"mofs/train_pool_valid/qmof-097389c.cif"
19,1003,-16.187676,60,bond,320.926056,85960,"mofs/train_pool_valid/qmof-c81c070.cif"
20,1051,-12.144490,48,bond,259.443268,89760,"mofs/train_pool_valid/qmof-45804f7.cif"
21,1117,-18.013993,66,bond,3060.872803,94400,"mofs/train_pool_valid/qmof-e7b4875.cif"
22,1168,-14.286742,51,bond,1615.853027,97480,"mofs/train_pool_valid/qmof-fb27fc1.cif"
23,1209,-11.206325,41,bond,1653.391235,100759,"mofs/train_pool_valid/qmof-c1eb32e.cif"
24,1254,-11.429555,45,bond,1850.474487,105479,"mofs/train_pool_valid/qmof-943ba5c.cif"
25,1348,-18.731653,94,bond,1384.775269,113051,"mofs/train_pool_valid/qmof-4d1b04c.cif"
26,1414,-14.256698,66,bond,246.900192,118203,"mofs/train_pool_valid/qmof-9fad232.cif"
27,1466,-12.490597,52,bond,1264.334106,121959,"mofs/train_pool_valid/qmof-d21be4e.cif"
28,1523,-12.446367,57,bond,256.255280,127163,"mofs/train_pool_valid/qmof-632304d.cif"
29,1576,-12.156656,53,bond,74.053612,132651,"mofs/train_pool_valid/qmof-01edd7e.cif"
30,1618,-11.906120,42,bond,4110.585449,136699,"mofs/train_pool_valid/qmof-374f54b.cif"
31,1657,-10.433868,39,bond,204.013992,139703,"mofs/train_pool_valid/qmof-fa17d4c.cif"
32,1730,-16.013765,73,bond,393.756561,146955,"mofs/train_pool_valid/qmof-954c057.cif"
33,1816,-18.832926,86,bond,3132.304199,155387,"mofs/train_pool_valid/qmof-78b934a.cif"
34,1884,-15.897578,68,bond,222.803925,159609,"mofs/train_pool_valid/qmof-6313ccd.cif"
35,1940,-12.122828,56,bond,125.159691,165563,"mofs/train_pool_valid/qmof-35e0b44.cif"
36,1983,-13.913267,43,bond,2621.818359,168362,"mofs/train_pool_valid/qmof-4b12f48.cif"
0,34,-9.258162,34,bond,319.545624,3168,"mofs/train_pool_valid/qmof-08f6834.cif"
0,34,-9.258169,34,bond,319.546692,3168,"mofs/train_pool_valid/qmof-08f6834.cif"
0,34,-9.258170,34,bond,319.547394,3168,"mofs/train_pool_valid/qmof-08f6834.cif"
0,34,-9.258161,34,bond,319.545563,3168,"mofs/train_pool_valid/qmof-08f6834.cif"
1,84,-40.395913,50,bond,367.663147,6918,"mofs/train_pool_valid/qmof-61d7076.cif"
0,34,-9.258167,34,bond,319.547974,3168,"mofs/train_pool_valid/qmof-08f6834.cif"
1,127,-19.563123,93,bond,260.937927,10100,"mofs/train_pool_valid/qmof-61d7076.cif"
