episode,step,return
1414,999,-27.685498
1415,5,6.135355
1416,9,6.921938
1417,13,16.780259
1418,20,16.553994
1419,0,-2.021491
1420,6,6.582129
1421,55,11.308931
1422,29,14.393958
1423,25,11.825381
1424,10,11.428092
1425,41,10.514031
1426,25,12.558314
1427,26,11.891973
1428,999,-25.800416
1429,21,8.621323
1430,23,14.097645
1431,16,13.601684
1432,867,-12.117735
1433,16,7.139253
1434,4,2.103243
1435,95,7.964471
1436,999,-11.331331
1437,27,12.552541
1438,34,15.99268
1439,10,13.616297
1440,999,-28.270373
1441,28,13.129232
1442,16,12.975245
1443,999,-14.513072
1444,27,14.951508
1445,26,9.385217
1446,21,14.496605
1447,29,13.732624
1448,188,25.421261
1449,33,17.253563
1450,34,11.018973
1451,26,10.33067
1452,5,9.237508
1453,9,10.705159
1454,22,14.984798
1455,17,8.032849
1456,14,11.467481
1457,10,8.643804
1458,7,7.809827
1459,58,13.524041
1460,27,11.228836
1461,24,7.441217
1462,22,2.538883
1463,4,8.417689
1464,5,8.826576
1465,5,7.51247
1466,102,15.264115
1467,4,6.111875
1468,9,13.94312
1469,17,12.583768
1470,0,-4.037514
1471,12,10.381709
1472,8,5.603666
1473,999,-31.602632
1474,999,-15.62812
1475,15,9.799964
1476,135,7.843444
1477,8,11.350969
1478,35,15.370409
1479,999,-11.305326
1480,351,3.467229
1481,999,-13.106976
1482,10,8.355378
1483,14,14.030925
1484,40,9.4747
1485,28,6.354565
1486,11,10.051435
1487,13,12.976702
1488,6,7.078701
1489,1,2.586432
1490,20,12.223051
1491,62,14.117592
1492,67,12.013552
1493,4,7.458126
1494,0,-0.452984
1495,29,16.735032
1496,21,14.670791
1497,10,11.18111
1498,72,12.129379
1499,29,12.025509
